"81950,""spm"","""",""980825"",""0"",""117450"",""MAU-PvPH-449/7"",""holotype"","""",""right"",""femur"","""",""1"",""table"","""",""Shaft minimum width mediolateral"",""Petrobrasaurus puestohernandezi"",""species"",""201031"","""",""Petrobrasaurus puestohernandezi"",""species"",""201031"",""89.8"",""83.6"",""37765""";
"81951,""spm"","""",""980825"",""0"",""117450"",""MAU-PvPH-449/8"",""holotype"","""",""left"",""femur"","""",""1"",""table"","""",""Shaft minimum width mediolateral"",""Petrobrasaurus puestohernandezi"",""species"",""201031"","""",""Petrobrasaurus puestohernandezi"",""species"",""201031"",""89.8"",""83.6"",""37765""";
"81956,""spm"","""",""405968"",""0"",""25074"",""FMNH PR 2209"",""paratype"","""","""",""scapula"","""",""1"",""table"","""","""",""Rapetosaurus krausei"",""species"",""57533"","""",""Rapetosaurus krausei"",""species"",""57533"",""72.1"",""66"",""42573""";
"81957,""spm"","""",""405968"",""0"",""25074"",""FMNH PR 2209"",""paratype"","""","""",""coracoid"","""",""1"",""table"","""","""",""Rapetosaurus krausei"",""species"",""57533"","""",""Rapetosaurus krausei"",""species"",""57533"",""72.1"",""66"",""42573""";
"81958,""spm"","""",""405968"",""0"",""25074"",""FMNH PR 2209"",""paratype"","""","""",""humerus"","""",""1"",""table"","""","""",""Rapetosaurus krausei"",""species"",""57533"","""",""Rapetosaurus krausei"",""species"",""57533"",""72.1"",""66"",""42573""";
"81959,""spm"","""",""405968"",""0"",""25074"",""FMNH PR 2209"",""paratype"","""","""",""ulna"","""",""1"",""table"","""","""",""Rapetosaurus krausei"",""species"",""57533"","""",""Rapetosaurus krausei"",""species"",""57533"",""72.1"",""66"",""42573""";
"81960,""spm"","""",""405968"",""0"",""25074"",""FMNH PR 2209"",""paratype"","""","""",""radius"","""",""1"",""table"","""","""",""Rapetosaurus krausei"",""species"",""57533"","""",""Rapetosaurus krausei"",""species"",""57533"",""72.1"",""66"",""42573""";
"81961,""spm"","""",""405968"",""0"",""25074"",""FMNH PR 2209"",""paratype"","""","""",""femur"","""",""1"",""table"","""","""",""Rapetosaurus krausei"",""species"",""57533"","""",""Rapetosaurus krausei"",""species"",""57533"",""72.1"",""66"",""42573""";
"81962,""spm"","""",""405968"",""0"",""25074"",""FMNH PR 2209"",""paratype"","""","""",""fibula"","""",""1"",""table"","""","""",""Rapetosaurus krausei"",""species"",""57533"","""",""Rapetosaurus krausei"",""species"",""57533"",""72.1"",""66"",""42573""";
"81963,""spm"","""",""405968"",""0"",""25074"",""FMNH PR 2209"",""paratype"","""","""",""tibia"","""",""1"",""table"","""","""",""Rapetosaurus krausei"",""species"",""57533"","""",""Rapetosaurus krausei"",""species"",""57533"",""72.1"",""66"",""42573""";
"81964,""spm"","""",""504248"",""0"",""51234"",""M1322"",""holotype"","""",""left"",""scapula"","""",""1"",""text"","""","""",""Jiangshanosaurus lixianensis"",""species"",""66075"","""",""Jiangshanosaurus lixianensis"",""species"",""66075"",""100.5"",""89.8"",""13643""";
"81965,""spm"","""",""504248"",""0"",""51234"",""M1322"",""holotype"","""",""left"",""coracoid"","""",""1"",""text"","""","""",""Jiangshanosaurus lixianensis"",""species"",""66075"","""",""Jiangshanosaurus lixianensis"",""species"",""66075"",""100.5"",""89.8"",""13643""";
"81966,""spm"",""N"","""",""0"","""",""FGGUB R.1220"","""","""",""right"",""femur"","""",""1"",""table"","""","""",""Magyarosaurus dacus"",""species"",""64332"","""",""Magyarosaurus dacus"",""species"",""64331"","""","""",""42574""";
"81967,""spm"",""N"","""",""0"","""",""FGGUB R.1511"","""","""",""left"",""femur"","""",""1"",""table"","""","""",""Magyarosaurus dacus"",""species"",""64332"","""",""Magyarosaurus dacus"",""species"",""64331"","""","""",""42574""";
"81968,""spm"",""N"","""",""0"","""",""FGGUB R.1046"","""","""",""left"",""femur"","""",""1"",""table"","""","""",""Magyarosaurus dacus"",""species"",""64332"","""",""Magyarosaurus dacus"",""species"",""64331"","""","""",""42574""";
"81969,""spm"",""N"","""",""0"","""",""FGGUB R.1992"","""","""",""right"",""femur"","""",""1"",""table"","""","""",""Magyarosaurus dacus"",""species"",""64332"","""",""Magyarosaurus dacus"",""species"",""64331"","""","""",""42574""";
"81970,""spm"",""N"","""",""0"","""",""MAFI Ob.3092"","""","""",""left"",""humerus"","""",""1"",""table"","""","""",""Magyarosaurus dacus"",""species"",""64332"","""",""Magyarosaurus dacus"",""species"",""64331"","""","""",""42574""";
"81971,""spm"",""N"","""",""0"","""",""FGGUB R.1246"","""","""",""right"",""humerus"","""",""1"",""table"","""","""",""Magyarosaurus dacus"",""species"",""64332"","""",""Magyarosaurus dacus"",""species"",""64331"","""","""",""42574""";
"81972,""spm"",""N"","""",""0"","""",""FGGUB R.1195"","""","""",""left"",""humerus"","""",""1"",""table"","""","""",""Magyarosaurus dacus"",""species"",""64332"","""",""Magyarosaurus dacus"",""species"",""64331"","""","""",""42574""";
"81973,""spm"",""N"","""",""0"","""",""MAFI Ob.3089"","""","""",""left"",""humerus"","""",""1"",""table"","""","""",""Magyarosaurus dacus"",""species"",""64332"","""",""Magyarosaurus dacus"",""species"",""64331"","""","""",""42574""";
"81974,""spm"",""N"","""",""0"","""",""MAFI v.13492"","""","""",""right"",""humerus"","""",""1"",""table"","""","""",""Magyarosaurus dacus"",""species"",""64332"","""",""Magyarosaurus dacus"",""species"",""64331"","""","""",""42574""";
"81975,""spm"",""N"","""",""0"","""",""FGGUB R.1047"","""","""",""right"",""humerus"","""",""1"",""table"","""","""",""Magyarosaurus dacus"",""species"",""64332"","""",""Magyarosaurus dacus"",""species"",""64331"","""","""",""42574""";
"81976,""spm"",""N"","""",""0"","""",""MAFI Ob.3128"","""","""",""left"",""humerus"","""",""1"",""table"","""","""",""Magyarosaurus dacus"",""species"",""64332"","""",""Magyarosaurus dacus"",""species"",""64331"","""","""",""42574""";
"81977,""spm"",""N"","""",""0"","""",""FGGUB R.1048"","""","""",""left"",""humerus"","""",""1"",""table"","""","""",""Magyarosaurus dacus"",""species"",""64332"","""",""Magyarosaurus dacus"",""species"",""64331"","""","""",""42574""";
"81978,""spm"",""N"","""",""0"","""",""MAFI Ob.3104"","""","""",""right"",""humerus"","""",""1"",""table"","""","""",""Magyarosaurus dacus"",""species"",""64332"","""",""Magyarosaurus dacus"",""species"",""64331"","""","""",""42574""";
"81979,""spm"",""N"","""",""0"","""",""FGGUB R.1598"","""","""",""left"",""ulna"","""",""1"",""table"","""","""",""Magyarosaurus dacus"",""species"",""64332"","""",""Magyarosaurus dacus"",""species"",""64331"","""","""",""42574""";
"81980,""spm"",""N"","""",""0"","""",""MAFI Ob.3099"","""","""",""right"",""ulna"","""",""1"",""table"","""","""",""Magyarosaurus dacus"",""species"",""64332"","""",""Magyarosaurus dacus"",""species"",""64331"","""","""",""42574""";
"81981,""spm"",""N"","""",""0"","""",""MAFI Ob.3086a"","""","""",""left"",""fibula"","""",""1"",""table"","""","""",""Magyarosaurus dacus"",""species"",""64332"","""",""Magyarosaurus dacus"",""species"",""64331"","""","""",""42574""";
"81982,""spm"",""N"","""",""0"","""",""MAFI Ob.3086b"","""","""",""left"",""fibula"","""",""1"",""table"","""","""",""Magyarosaurus dacus"",""species"",""64332"","""",""Magyarosaurus dacus"",""species"",""64331"","""","""",""42574""";
"81983,""spm"",""N"","""",""0"","""",""FGGUB R.1252"","""","""",""left"",""tibia"","""",""1"",""table"","""","""",""Magyarosaurus dacus"",""species"",""64332"","""",""Magyarosaurus dacus"",""species"",""64331"","""","""",""42574""";
"81984,""spm"",""N"","""",""0"","""",""MAFI Ob.4212"","""","""",""left"",""tibia"","""",""1"",""table"","""","""",""Magyarosaurus dacus"",""species"",""64332"","""",""Magyarosaurus dacus"",""species"",""64331"","""","""",""42574""";
"81985,""spm"",""N"","""",""0"","""",""FGGUB R.1380"","""","""",""left"",""tibia"","""",""1"",""table"","""","""",""Magyarosaurus dacus"",""species"",""64332"","""",""Magyarosaurus dacus"",""species"",""64331"","""","""",""42574""";
"81986,""spm"",""N"","""",""0"","""",""FGGUB R.1045"","""","""",""right"",""tibia"","""",""1"",""table"","""","""",""Magyarosaurus dacus"",""species"",""64332"","""",""Magyarosaurus dacus"",""species"",""64331"","""","""",""42574""";
"81987,""spm"",""N"","""",""0"","""",""MAFI Ob.3087"","""","""",""left"",""tibia"","""",""1"",""table"","""","""",""Magyarosaurus dacus"",""species"",""64332"","""",""Magyarosaurus dacus"",""species"",""64331"","""","""",""42574""";
"81990,""spm"",""N"","""",""0"","""",""ISIR335/57"","""","""",""left"",""scapula"","""",""1"",""table"","""","""",""Titanosaurus colberti"",""species"",""64311"",""recombined as"",""Isisaurus colberti"",""species"",""64311"","""","""",""4177""";
"81991,""spm"",""N"","""",""0"","""",""ISIR335/59"","""","""",""left"",""humerus"","""",""1"",""table"","""","""",""Titanosaurus colberti"",""species"",""64311"",""recombined as"",""Isisaurus colberti"",""species"",""64311"","""","""",""4177""";
"81992,""spm"",""N"","""",""0"","""",""ISIR335/58"","""","""","""",""coracoid"","""",""1"",""text"","""","""",""Titanosaurus colberti"",""species"",""64311"",""recombined as"",""Isisaurus colberti"",""species"",""64311"","""","""",""4177""";
"81993,""spm"",""N"","""",""0"","""",""ISIR335/60"","""","""","""",""ulna"","""",""1"",""text"","""","""",""Titanosaurus colberti"",""species"",""64311"",""recombined as"",""Isisaurus colberti"",""species"",""64311"","""","""",""4177""";
"82474,""spm"","""",""297286"",""21721"",""28454"",""VBN.02.90"",""holotype"","""",""left"",""tibia"","""",""1"",""text"","""","""",""Saltasauridae"",""unranked clade"",""64335"","""",""Saltasauridae"",""unranked clade"",""64335"",""83.6"",""72.1"",""33197""";
"82477,""spm"","""",""513500"",""0"",""51981"",""PVPH 1"",""holotype"","""","""",""tibia"","""",""1"",""text"","""","""",""Argentinosaurus huinculensis"",""species"",""66646"","""",""Argentinosaurus huinculensis"",""species"",""66646"",""100.5"",""89.8"",""13901""";
"82478,""spm"","""",""460637"",""0"",""45409"","""",""holotype"","""","""",""humerus"","""",""1"",""text"","""","""",""Andesaurus delgadoi"",""species"",""58918"","""",""Andesaurus delgadoi"",""species"",""58918"",""100.5"",""93.9"",""11825""";
"82479,""spm"","""",""460637"",""0"",""45409"","""",""holotype"","""","""",""femora"","""",""1"",""text"","""","""",""Andesaurus delgadoi"",""species"",""58918"","""",""Andesaurus delgadoi"",""species"",""58918"",""100.5"",""93.9"",""11825""";
"82494,""spm"",""N"","""",""0"","""",""MACN PV N53"",""holotype"","""",""right"",""femur"","""",""1"",""text"","""","""",""Amargatitanis macni"",""species"",""140518"","""",""Amargatitanis macni"",""species"",""140518"","""","""",""29093""";
"82495,""spm"","""",""939383"",""0"",""24883"",""ZDM5038"",""holotype"","""","""",""skull"","""",""1"",""table"","""","""",""Abrosaurus dongpoensis"",""species"",""184288"","""",""Abrosaurus dongpoensis"",""species"",""184288"",""170.9"",""154.8"",""35971""";
"82925,""spm"","""",""522076"",""0"",""53670"",""IVPP V8299"",""holotype"","""","""",""skull"","""",""1"",""text"","""","""",""Bellusaurus sui"",""species"",""54862"","""",""Bellusaurus sui"",""species"",""54862"",""161.5"",""154.8"",""9264""";
"82926,""spm"","""",""522076"",""0"",""53670"",""IVPP V8300"",""paratype"","""","""",""humerus"","""",""1"",""text"","""","""",""Bellusaurus sui"",""species"",""54862"","""",""Bellusaurus sui"",""species"",""54862"",""161.5"",""154.8"",""9264""";
"82927,""spm"","""",""522076"",""0"",""53670"",""IVPP V8300"",""paratype"","""","""",""ulna"","""",""1"",""text"","""","""",""Bellusaurus sui"",""species"",""54862"","""",""Bellusaurus sui"",""species"",""54862"",""161.5"",""154.8"",""9264""";
"82928,""spm"","""",""522076"",""0"",""53670"",""IVPP V8300"",""paratype"","""","""",""radius"","""",""1"",""text"","""","""",""Bellusaurus sui"",""species"",""54862"","""",""Bellusaurus sui"",""species"",""54862"",""161.5"",""154.8"",""9264""";
"82929,""spm"","""",""522076"",""0"",""53670"",""IVPP V8300"",""paratype"","""","""",""scapula"","""",""1"",""text"","""","""",""Bellusaurus sui"",""species"",""54862"","""",""Bellusaurus sui"",""species"",""54862"",""161.5"",""154.8"",""9264""";
"82930,""spm"","""",""522076"",""0"",""53670"",""IVPP V8300"",""paratype"","""","""",""femur"","""",""1"",""text"","""","""",""Bellusaurus sui"",""species"",""54862"","""",""Bellusaurus sui"",""species"",""54862"",""161.5"",""154.8"",""9264""";
"82931,""spm"","""",""522076"",""0"",""53670"",""IVPP V8300"",""paratype"","""","""",""tibia"","""",""1"",""text"","""","""",""Bellusaurus sui"",""species"",""54862"","""",""Bellusaurus sui"",""species"",""54862"",""161.5"",""154.8"",""9264""";
"82934,""spm"","""",""883353"",""24354"",""97951"",""OMNH 27761"",""paratype"","""","""",""tibia"","""",""1"",""table"","""","""",""Brontomerus mcintoshi"",""species"",""178323"","""",""Brontomerus mcintoshi"",""species"",""178323"",""121.4"",""100.5"",""35299""";
"82941,""spm"","""",""577770"",""21885"",""60799"",""QMF 7292"",""holotype"","""","""",""scapula"","""",""1"",""table"","""",""Mid-shaft Width"",""Wintonotitan wattsi"",""species"",""148971"","""",""Wintonotitan wattsi"",""species"",""148971"",""100.5"",""93.9"",""30242""";
"82942,""spm"","""",""577770"",""21885"",""60799"",""QMF 7292"",""holotype"","""",""left"",""humerus"","""",""1"",""table"","""",""Mid-shaft Width"",""Wintonotitan wattsi"",""species"",""148971"","""",""Wintonotitan wattsi"",""species"",""148971"",""100.5"",""93.9"",""30242""";
"82943,""spm"","""",""577770"",""21885"",""60799"",""QMF 7292"",""holotype"","""",""right"",""humerus"","""",""1"",""table"","""",""Mid-shaft Width"",""Wintonotitan wattsi"",""species"",""148971"","""",""Wintonotitan wattsi"",""species"",""148971"",""100.5"",""93.9"",""30242""";
"82944,""spm"","""",""577770"",""21885"",""60799"",""QMF 7292"",""holotype"","""",""left"",""ulna"","""",""1"",""table"","""",""Mid-shaft Width"",""Wintonotitan wattsi"",""species"",""148971"","""",""Wintonotitan wattsi"",""species"",""148971"",""100.5"",""93.9"",""30242""";
"82945,""spm"","""",""577770"",""21885"",""60799"",""QMF 7292"",""holotype"","""",""right"",""ulna"","""",""1"",""table"","""",""Mid-shaft Width"",""Wintonotitan wattsi"",""species"",""148971"","""",""Wintonotitan wattsi"",""species"",""148971"",""100.5"",""93.9"",""30242""";
"82946,""spm"","""",""577770"",""21885"",""60799"",""QMF 7292"",""holotype"","""",""left"",""radius"","""",""1"",""table"","""",""Mid-shaft Width"",""Wintonotitan wattsi"",""species"",""148971"","""",""Wintonotitan wattsi"",""species"",""148971"",""100.5"",""93.9"",""30242""";
"82947,""spm"","""",""577770"",""21885"",""60799"",""QMF 7292"",""holotype"","""",""right"",""radius"","""",""1"",""table"","""",""Mid-shaft Width"",""Wintonotitan wattsi"",""species"",""148971"","""",""Wintonotitan wattsi"",""species"",""148971"",""100.5"",""93.9"",""30242""";
"82959,""spm"","""",""566221"",""32220"",""59287"",""IGM 100/1803"",""holotype"","""",""right"",""tibia"","""",""1"",""table"","""","""",""Erketu ellisoni"",""species"",""72377"","""",""Erketu ellisoni"",""species"",""72377"",""100.5"",""83.6"",""16961""";
"82960,""spm"","""",""566221"",""32220"",""59287"",""IGM 100/1803"",""holotype"","""",""right"",""fibula"","""",""1"",""table"","""","""",""Erketu ellisoni"",""species"",""72377"","""",""Erketu ellisoni"",""species"",""72377"",""100.5"",""83.6"",""16961""";
"82961,""spm"","""",""785829"",""0"",""84711"",""GSLTZP02-001"",""holotype"","""","""",""scapula"","""",""1"",""text"","""","""",""Huanghetitan liujiaxiaensis"",""species"",""133728"","""",""Huanghetitan liujiaxiaensis"",""species"",""133728"",""125.77"",""113"",""28417""";
"83020,""spm"","""",""559778"",""21210"",""58204"",""MPZ 99/9"",""holotype"","""",""left"",""femur"","""",""1"",""text"","""","""",""Tastavinsaurus sanzi"",""species"",""138440"","""",""Tastavinsaurus sanzi"",""species"",""138440"",""121.4"",""119.5"",""28879""";
"83021,""spm"","""",""559778"",""21210"",""58204"",""MPZ 99/9"",""holotype"","""",""right"",""femur"","""",""1"",""text"","""","""",""Tastavinsaurus sanzi"",""species"",""138440"","""",""Tastavinsaurus sanzi"",""species"",""138440"",""121.4"",""119.5"",""28879""";
"83022,""spm"","""",""559778"",""21210"",""58204"",""MPZ 99/9 (Arsis1–50)"",""holotype"","""",""right"",""tibia"","""",""1"",""text"","""","""",""Tastavinsaurus sanzi"",""species"",""138440"","""",""Tastavinsaurus sanzi"",""species"",""138440"",""121.4"",""119.5"",""28879""";
"83023,""spm"","""",""559778"",""21210"",""58204"",""MPZ 99/9 (Arsis1–54)"",""holotype"","""",""right"",""fibula"","""",""1"",""text"","""","""",""Tastavinsaurus sanzi"",""species"",""138440"","""",""Tastavinsaurus sanzi"",""species"",""138440"",""121.4"",""119.5"",""28879""";
"83024,""spm"","""",""513264"",""0"",""51919"",""DMNH 40932"",""holotype"","""",""left"",""scapula"","""",""1"",""table"","""","""",""Venenosaurus dicrocei"",""species"",""66516"","""",""Venenosaurus dicrocei"",""species"",""66516"",""121.4"",""113"",""13848""";
"83025,""spm"","""",""513264"",""0"",""51919"",""DMNH 40932"",""holotype"","""","""",""radius"","""",""1"",""table"","""","""",""Venenosaurus dicrocei"",""species"",""66516"","""",""Venenosaurus dicrocei"",""species"",""66516"",""121.4"",""113"",""13848""";
"83026,""spm"","""",""513264"",""0"",""51919"",""DMNH 40932"",""holotype"","""","""",""ulna"","""",""1"",""table"","""","""",""Venenosaurus dicrocei"",""species"",""66516"","""",""Venenosaurus dicrocei"",""species"",""66516"",""121.4"",""113"",""13848""";
"83041,""spm"","""",""401692"",""0"",""38533"",""MACN 18222/30"",""holotype"","""",""left"",""scapula"","""",""1"",""table"","""",""width=mid-shaft breadth"",""Chubutisaurus insignis"",""species"",""53963"","""",""Chubutisaurus insignis"",""species"",""53963"",""119.5"",""109.9"",""42586""";
"83042,""spm"","""",""401692"",""0"",""38533"",""MACN 18222/30"",""holotype"","""",""left"",""humerus"","""",""1"",""table"","""",""width=mid-shaft breadth"",""Chubutisaurus insignis"",""species"",""53963"","""",""Chubutisaurus insignis"",""species"",""53963"",""119.5"",""109.9"",""42586""";
"83043,""spm"","""",""401692"",""0"",""38533"",""MACN 18222/32"",""holotype"","""",""left"",""radius"","""",""1"",""table"","""",""width=mid-shaft breadth"",""Chubutisaurus insignis"",""species"",""53963"","""",""Chubutisaurus insignis"",""species"",""53963"",""119.5"",""109.9"",""42586""";
"83044,""spm"","""",""401692"",""0"",""38533"",""MACN 18222/39"",""holotype"","""",""right"",""femur"","""",""1"",""table"","""",""width=mid-shaft breadth"",""Chubutisaurus insignis"",""species"",""53963"","""",""Chubutisaurus insignis"",""species"",""53963"",""119.5"",""109.9"",""42586""";
"83045,""spm"","""",""401692"",""0"",""38533"",""MACN 18222/39"",""holotype"","""",""left"",""tibia"","""",""1"",""table"","""",""width=mid-shaft breadth"",""Chubutisaurus insignis"",""species"",""53963"","""",""Chubutisaurus insignis"",""species"",""53963"",""119.5"",""109.9"",""42586""";
"83046,""spm"","""",""862206"",""0"",""95795"",""41 HII I-0002"",""holotype"","""",""right"",""femur"","""",""1"",""text"","""",""maximum anterioposterior width"",""Ruyangosaurus giganteus"",""species"",""166381"","""",""Ruyangosaurus giganteus"",""species"",""166381"",""121.4"",""100.5"",""32538""";
"83047,""spm"","""",""862206"",""0"",""95795"",""41 HII I-0002"",""holotype"","""",""right"",""tibia"","""",""1"",""text"","""","""",""Ruyangosaurus giganteus"",""species"",""166381"","""",""Ruyangosaurus giganteus"",""species"",""166381"",""121.4"",""100.5"",""32538""";
"83443,""spm"","""",""567910"",""0"",""59641"",""MNN TIG 3-5"",""holotype"","""","""",""skull"","""",""1"",""table"","""","""",""Jobaria tiguidensis"",""species"",""57436"","""",""Jobaria tiguidensis"",""species"",""57436"",""161.5"",""145"",""10484""";
"83444,""spm"","""",""567910"",""0"",""59641"",""MNN TIG 3-5"",""holotype"","""","""",""humerus"","""",""1"",""table"","""","""",""Jobaria tiguidensis"",""species"",""57436"","""",""Jobaria tiguidensis"",""species"",""57436"",""161.5"",""145"",""10484""";
"83445,""spm"","""",""567910"",""0"",""59641"",""MNN TIG 3-5"",""holotype"","""","""",""redius"","""",""1"",""table"","""","""",""Jobaria tiguidensis"",""species"",""57436"","""",""Jobaria tiguidensis"",""species"",""57436"",""161.5"",""145"",""10484""";
"83446,""spm"","""",""567910"",""0"",""59641"",""MNN TIG 3-5"",""holotype"","""","""",""femur"","""",""1"",""table"","""","""",""Jobaria tiguidensis"",""species"",""57436"","""",""Jobaria tiguidensis"",""species"",""57436"",""161.5"",""145"",""10484""";
"83447,""spm"","""",""567910"",""0"",""59641"",""MNN TIG 3-5"",""holotype"","""","""",""tibia"","""",""1"",""table"","""","""",""Jobaria tiguidensis"",""species"",""57436"","""",""Jobaria tiguidensis"",""species"",""57436"",""161.5"",""145"",""10484""";
"83451,""spm"","""",""474559"",""26483"",""47070"",""PMU 233"",""holotype"","""","""",""scapula"","""",""1"",""text"","""","""",""Helopus zdanskyi"",""species"",""64281"",""recombined as"",""Euhelopus zdanskyi"",""species"",""64281"",""145"",""132.6"",""38083""";
"83452,""spm"","""",""474559"",""26483"",""47070"",""PMU 233"",""holotype"","""","""",""humerus"","""",""1"",""text"","""",""width=midshaft"",""Helopus zdanskyi"",""species"",""64281"",""recombined as"",""Euhelopus zdanskyi"",""species"",""64281"",""145"",""132.6"",""38083""";
"83453,""spm"","""",""474559"",""26483"",""47070"",""PMU 233"",""holotype"","""","""",""femur"","""",""1"",""text"","""","""",""Helopus zdanskyi"",""species"",""64281"",""recombined as"",""Euhelopus zdanskyi"",""species"",""64281"",""145"",""132.6"",""38083""";
"83454,""spm"","""",""474559"",""26483"",""47070"",""PMU 233"",""holotype"","""","""",""tibia"","""",""1"",""text"","""","""",""Helopus zdanskyi"",""species"",""64281"",""recombined as"",""Euhelopus zdanskyi"",""species"",""64281"",""145"",""132.6"",""38083""";
"83455,""spm"","""",""474559"",""26483"",""47070"",""PMU 233"",""holotype"","""","""",""fibula"","""",""1"",""text"","""","""",""Helopus zdanskyi"",""species"",""64281"",""recombined as"",""Euhelopus zdanskyi"",""species"",""64281"",""145"",""132.6"",""38083""";
"83456,""spm"","""",""465134"",""34161"",""45975"",""BYU 5500"",""holotype"","""","""",""scapulocoracoid"","""",""1"",""text"",""1"","""",""Supersaurus vivianae"",""species"",""56455"","""",""Supersaurus vivianae"",""species"",""56455"",""152.2"",""146.3"",""12262""";
"83457,""spm"","""",""465134"",""34161"",""45975"",""BYU 5501"",""some paratypes"","""","""",""scapulocoracoid"","""",""1"",""text"","""","""",""Supersaurus vivianae"",""species"",""56455"","""",""Supersaurus vivianae"",""species"",""56455"",""152.2"",""146.3"",""12262""";
"83458,""spm"","""",""465133"",""12062"",""45975"",""BYU 5001"",""some paratypes"","""","""",""scapulocoracoid"","""",""1"",""text"","""","""",""Ultrasaurus macintoshi"",""species"",""56449"",""subjective synonym of"",""Supersaurus vivianae"",""species"",""56455"",""152.2"",""146.3"",""12262""";
"83459,""spm"",""N"","""",""0"","""",""BYU 9462"","""","""",""right"",""scapula"","""",""1"",""table"","""","""",""Ultrasauros macintoshi"",""species"",""56453"",""subjective synonym of"",""Supersaurus vivianae"",""species"",""56455"","""","""",""9730""";
"83460,""spm"",""N"","""",""0"","""",""BYU 9462"","""","""",""right"",""coracoid"","""",""1"",""table"","""","""",""Ultrasauros macintoshi"",""species"",""56453"",""subjective synonym of"",""Supersaurus vivianae"",""species"",""56455"","""","""",""9730""";
"83461,""spm"",""N"","""",""0"","""",""FMNH P25107"","""","""",""left"",""coracoid"","""",""1"",""table"","""","""",""Ultrasauros macintoshi"",""species"",""56453"",""subjective synonym of"",""Supersaurus vivianae"",""species"",""56455"","""","""",""9730""";
"83462,""spm"",""N"","""",""0"","""",""HM Ki 74"","""","""",""left"",""scapula"","""",""1"",""table"","""","""",""Ultrasauros macintoshi"",""species"",""56453"",""subjective synonym of"",""Supersaurus vivianae"",""species"",""56455"","""","""",""9730""";
"83463,""spm"",""N"","""",""0"","""",""HM Ki 74"","""","""",""left"",""coracoid"","""",""1"",""table"","""","""",""Ultrasauros macintoshi"",""species"",""56453"",""subjective synonym of"",""Supersaurus vivianae"",""species"",""56455"","""","""",""9730""";
"83464,""spm"",""N"","""",""0"","""",""HM Su 9"","""","""",""right"",""scapula"","""",""1"",""table"","""","""",""Ultrasauros macintoshi"",""species"",""56453"",""subjective synonym of"",""Supersaurus vivianae"",""species"",""56455"","""","""",""9730""";
"83465,""spm"",""N"","""",""0"","""",""HM S II"","""","""",""right"",""coracoid"","""",""1"",""table"","""","""",""Ultrasauros macintoshi"",""species"",""56453"",""subjective synonym of"",""Supersaurus vivianae"",""species"",""56455"","""","""",""9730""";
"83466,""spm"","""",""1010382"",""38957"",""123283"",""CT-19"","""","""","""",""ulna"","""",""1"",""table"","""",""craniocaudal width of shaft"",""Tastavinsaurus sanzi"",""species"",""138440"","""",""Tastavinsaurus sanzi"",""species"",""138440"",""121.4"",""119.5"",""39481""";
"83467,""spm"","""",""1010382"",""38957"",""123283"",""CT-19"","""","""",""left"",""femur"","""",""1"",""table"","""",""minimum craniocaudal width of the shaft"",""Tastavinsaurus sanzi"",""species"",""138440"","""",""Tastavinsaurus sanzi"",""species"",""138440"",""121.4"",""119.5"",""39481""";
"83468,""spm"","""",""1010382"",""38957"",""123283"",""MPZ99-9"","""","""",""right"",""femur"","""",""1"",""table"","""",""minimum craniocaudal width of the shaft"",""Tastavinsaurus sanzi"",""species"",""138440"","""",""Tastavinsaurus sanzi"",""species"",""138440"",""121.4"",""119.5"",""39481""";
"83469,""spm"","""",""1010382"",""38957"",""123283"",""MPZ99-9"","""","""",""left"",""femur"","""",""1"",""table"","""",""minimum craniocaudal width of the shaft"",""Tastavinsaurus sanzi"",""species"",""138440"","""",""Tastavinsaurus sanzi"",""species"",""138440"",""121.4"",""119.5"",""39481""";
"83470,""spm"","""",""1010382"",""38957"",""123283"",""CT-19"","""","""",""left"",""tibia"","""",""1"",""table"","""",""minimum craniocaudal width of the shaft"",""Tastavinsaurus sanzi"",""species"",""138440"","""",""Tastavinsaurus sanzi"",""species"",""138440"",""121.4"",""119.5"",""39481""";
"83471,""spm"","""",""1010382"",""38957"",""123283"",""MPZ99-9"","""","""",""right"",""tibia"","""",""1"",""table"","""",""minimum craniocaudal width of the shaft"",""Tastavinsaurus sanzi"",""species"",""138440"","""",""Tastavinsaurus sanzi"",""species"",""138440"",""121.4"",""119.5"",""39481""";
"83472,""spm"","""",""1010382"",""38957"",""123283"",""CT-19"","""","""",""left"",""fibula"","""",""1"",""table"","""",""shaft min. craniocaudal width"",""Tastavinsaurus sanzi"",""species"",""138440"","""",""Tastavinsaurus sanzi"",""species"",""138440"",""121.4"",""119.5"",""39481""";
"83473,""spm"","""",""1010382"",""38957"",""123283"",""MPZ99-9"","""","""",""right"",""fibula"","""",""1"",""table"","""",""shaft min. craniocaudal width"",""Tastavinsaurus sanzi"",""species"",""138440"","""",""Tastavinsaurus sanzi"",""species"",""138440"",""121.4"",""119.5"",""39481""";
"83474,""spm"","""",""382508"",""18089"",""36366"",""ZH-1"",""holotype"","""",""right"",""scapula"","""",""1"",""table"","""","""",""Aragosaurus ischiaticus"",""species"",""70637"","""",""Aragosaurus ischiaticus"",""species"",""70637"",""154.8"",""145"",""7241""";
"83475,""spm"","""",""382508"",""18089"",""36366"",""ZH-2"",""holotype"","""",""left"",""femur"","""",""1"",""table"","""","""",""Aragosaurus ischiaticus"",""species"",""70637"","""",""Aragosaurus ischiaticus"",""species"",""70637"",""154.8"",""145"",""7241""";
