"x","y"
114.860681114551,259.050445103858
114.860681114551,257.86350148368
114.860681114551,256.676557863501
114.860681114551,255.489614243323
114.860681114551,254.302670623145
114.860681114551,250.741839762611
114.860681114551,249.554896142433
114.860681114551,248.367952522255
116.09907120743,447.774480712166
116.09907120743,446.587537091988
116.09907120743,295.845697329377
116.09907120743,294.658753709199
116.09907120743,292.284866468843
116.09907120743,291.097922848665
116.09907120743,288.724035608309
116.09907120743,287.537091988131
116.09907120743,286.350148367953
116.09907120743,285.163204747774
116.09907120743,283.976261127596
116.09907120743,282.789317507418
116.09907120743,279.228486646884
116.09907120743,278.041543026706
116.09907120743,276.854599406528
116.09907120743,275.66765578635
116.09907120743,274.480712166172
116.09907120743,273.293768545994
116.09907120743,269.73293768546
116.09907120743,268.545994065282
116.09907120743,266.172106824926
116.09907120743,264.985163204748
116.09907120743,263.79821958457
116.09907120743,262.611275964392
116.09907120743,261.424332344214
116.09907120743,260.237388724036
116.09907120743,259.050445103858
116.09907120743,257.86350148368
116.09907120743,255.489614243323
116.09907120743,254.302670623145
116.09907120743,253.115727002967
116.09907120743,251.928783382789
116.09907120743,250.741839762611
117.33746130031,448.961424332344
117.33746130031,447.774480712166
117.33746130031,446.587537091988
117.33746130031,295.845697329377
117.33746130031,294.658753709199
117.33746130031,292.284866468843
117.33746130031,291.097922848665
117.33746130031,289.910979228487
117.33746130031,288.724035608309
117.33746130031,287.537091988131
117.33746130031,285.163204747774
117.33746130031,283.976261127596
117.33746130031,282.789317507418
117.33746130031,280.415430267062
117.33746130031,279.228486646884
117.33746130031,278.041543026706
117.33746130031,276.854599406528
117.33746130031,275.66765578635
117.33746130031,274.480712166172
117.33746130031,273.293768545994
117.33746130031,269.73293768546
117.33746130031,268.545994065282
117.33746130031,266.172106824926
117.33746130031,264.985163204748
117.33746130031,263.79821958457
117.33746130031,262.611275964392
117.33746130031,261.424332344214
117.33746130031,260.237388724036
117.33746130031,259.050445103858
117.33746130031,257.86350148368
117.33746130031,255.489614243323
117.33746130031,254.302670623145
117.33746130031,253.115727002967
117.33746130031,251.928783382789
117.33746130031,250.741839762611
117.33746130031,249.554896142433
117.33746130031,248.367952522255
118.575851393189,447.774480712166
118.575851393189,446.587537091988
118.575851393189,295.845697329377
118.575851393189,294.658753709199
118.575851393189,292.284866468843
118.575851393189,291.097922848665
118.575851393189,289.910979228487
118.575851393189,288.724035608309
118.575851393189,287.537091988131
118.575851393189,285.163204747774
118.575851393189,283.976261127596
118.575851393189,282.789317507418
118.575851393189,280.415430267062
118.575851393189,279.228486646884
118.575851393189,274.480712166172
118.575851393189,273.293768545994
118.575851393189,269.73293768546
118.575851393189,268.545994065282
118.575851393189,266.172106824926
118.575851393189,264.985163204748
118.575851393189,259.050445103858
118.575851393189,257.86350148368
118.575851393189,256.676557863501
118.575851393189,255.489614243323
118.575851393189,250.741839762611
118.575851393189,249.554896142433
118.575851393189,248.367952522255
119.814241486068,447.774480712166
119.814241486068,446.587537091988
119.814241486068,295.845697329377
119.814241486068,294.658753709199
119.814241486068,291.097922848665
119.814241486068,289.910979228487
119.814241486068,288.724035608309
119.814241486068,287.537091988131
119.814241486068,285.163204747774
119.814241486068,283.976261127596
119.814241486068,282.789317507418
119.814241486068,280.415430267062
119.814241486068,279.228486646884
119.814241486068,275.66765578635
119.814241486068,274.480712166172
119.814241486068,273.293768545994
119.814241486068,269.73293768546
119.814241486068,268.545994065282
119.814241486068,266.172106824926
